variable,value,count
candidate,"Stuttgart Ald. W3 P2, Jim Craig, I",120
candidate,Sweetie,46
candidate,TREASURER,276
candidate,"TREASURER TOMMY CREAMER - REP,",92
candidate,"TUCKERMAN ALDERMAN WARD 1, POSITIO",80
candidate,"TUCKERMAN ALDERMAN WARD 1, POSITIO__1",80
candidate,"TUCKERMAN ALDERMAN WARD 2, POSITIO",80
candidate,"TUCKERMAN ALDERMAN WARD 2, POSITIO__1",80
candidate,"TUCKERMAN ALDERMAN WARD 3, POSITIO",80
candidate,"TUCKERMAN ALDERMAN WARD 3, POSITIO__1",80
candidate,TUPELO ALDERMAN POSITION 1-LARRY J,80
candidate,TUPELO ALDERMAN POSITION 2-SANDRA,80
candidate,TUPELO ALDERMAN POSITION 3-ALLEN M,80
candidate,TUPELO ALDERMAN POSITION 5-CARL RO,80
candidate,Tax Collector Cindy D. Walker,42
candidate,Ted Cruz,46
candidate,Ted Nugent,46
candidate,Terry Francona,46
candidate,The People'S Party,49
candidate,Theodis Brown Sr.,961
candidate,Thomas J. Nieman / Bernie Jackson,3010
candidate,Timothy Helgerson,961
candidate,Timothy Roberts,46
candidate,Todd Christley,46
candidate,Tom Hoefling,27697
candidate,Tom Hoefling / Steve Schulin,3010
candidate,"Tom Hoefling, Steve Schulin",27
candidate,Tony Valdivia,1952
candidate,Trey Gowdy,46
candidate,UNION TOWNSHIP CONSTABLE-ALLEN EDW,80
candidate,UNOPPOSED CANDIDATES,24
candidate,VOTE FOR,80
candidate,VOTE FOR ALL,32
candidate,"Valdivia, Anthony J",2674
candidate,Vermin Supreme,46
candidate,Vincent Konecny,46
candidate,"Vogel-Walcutt, J.J.",2674
candidate,WEST POINT ALDERMAN PO. 2,276
candidate,WEST POINT ALDERMAN PO. 3,276
candidate,WEST POINT ALDERMAN PO. 4,276
candidate,William Connelly,46
candidate,William Connolly,843
candidate,William Cook,46
candidate,William Feegbeh,2174
candidate,Willie Carter,883
candidate,Write-In (Miscellaneous),12146
candidate,Wu and Wu,692
candidate,"Wysinger, Demetra Jefferson",2674
candidate,Yogi Ananda,46
candidate,Zeke Kimball,46
candidate,Zoltan Istvan,1991
candidate,s,8
candidate,,42771
candidate_fec,P00003392,225579
candidate_fec,P20003984,163166
candidate_fec,P20004677,7042
candidate_fec,P60004405,5859
candidate_fec,P60005303,1575
candidate_fec,P60005808,890
candidate_fec,P60006046,3010
candidate_fec,P60006871,8887
candidate_fec,P60007168,417
candidate_fec,P60012234,205977
candidate_fec,P60012960,2550
candidate_fec,P60014198,6147
candidate_fec,P60015351,1030
candidate_fec,P60016342,38347
candidate_fec,P60021102,62494
candidate_fec,P60022654,35253
candidate_fec,P80001571,210095
candidate_fec,P80005572,58126
candidate_fec,S0WI00197,3636
candidate_fec,,837393
candidate_fec_name,"BASIAGO, ANDREW DANIEL",1030
candidate_fec_name,"CASTLE, DARRELL LANE",62494
candidate_fec_name,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",225579
candidate_fec_name,"DE LA FUENTE, ROQUE ROCKY",38347
candidate_fec_name,"DUNCAN, LARRY WELDON",8887
candidate_fec_name,"FOX, CHERUNDA LYNN",1575
candidate_fec_name,"JOHNSON, JOHN FITZGERALD MR.",209613
candidate_fec_name,"KAHN, LYNN SANDRA",890
candidate_fec_name,"LA RIVA, GLORIA ESTELA",58126
candidate_fec_name,"MCMULLIN, EVAN / MINDY FINN",35253
candidate_fec_name,"MOOREHEAD, MONICA GAIL",5859
candidate_fec_name,"SANDERS, BERNARD",417
candidate_fec_name,"SKEWES, PETER ALAN PH.D.",2550
candidate_fec_name,"SMITH, RYAN",6147
candidate_fec_name,"STEIN, JILL",163166
candidate_fec_name,"TRUMP, DONALD J. / MICHAEL R. PENCE",209354
candidate_fec_name,"TRUMP, DONALD J. / MICHAEL R. PENCE ",741
candidate_fec_name,"WALKER, SCOTT",3010
candidate_fec_name,"WHITE, JEROME S",7042
candidate_fec_name,,837393
candidate_first,Ron,3636
candidate_first,,1873837
candidate_full,Ron Johnson,3636
candidate_full,,1873837
candidate_google,kg:/m/0cmdpzc,3636
candidate_google,,1873837
candidate_govtrack,412496,3636
candidate_govtrack,,1873837
candidate_icpsr,41111.0,3636
candidate_icpsr,,1873837
candidate_last,Johnson,3636
candidate_last,,1873837
candidate_maplight,1501,3636
candidate_maplight,,1873837
candidate_middle,,1877473
candidate_nickname,,1877473
candidate_normalized,a,304
candidate_normalized,above,46
candidate_normalized,abraham,46
candidate_normalized,adams,80
candidate_normalized,affidavit,5456
candidate_normalized,alda,46
candidate_normalized,alderman,6348
candidate_normalized,aldridge,444
candidate_normalized,all,1808
candidate_normalized,ananda,46
candidate_normalized,anonymous,46
candidate_normalized,aranja,837
candidate_normalized,asherie,837
candidate_normalized,assessor,276
candidate_normalized,at,42
candidate_normalized,b,308
candidate_normalized,baird,1030
candidate_normalized,ball,961
candidate_normalized,barnard,3010
candidate_normalized,basiago,4666
candidate_normalized,bayes,3010
candidate_normalized,bazzari,46
candidate_normalized,bell,8929
candidate_normalized,belt,42
candidate_normalized,bever,224
candidate_normalized,bickelmeyer,8887
candidate_normalized,biden,46
candidate_normalized,bil,92
candidate_normalized,bill,7
candidate_normalized,blair,689
candidate_normalized,blaisdell,46
candidate_normalized,blickley,837
candidate_normalized,body,46
candidate_normalized,bond,54
candidate_normalized,boring,961
candidate_normalized,brian,80
candidate_normalized,brooks,444
candidate_normalized,brown,961
candidate_normalized,buchanan,3941
candidate_normalized,burni,42
candidate_normalized,burton,1030
candidate_normalized,bush,92
candidate_normalized,butler,444
candidate_normalized,bvs,837
candidate_normalized,c,490
candidate_normalized,ca,80
candidate_normalized,candidates,1980
candidate_normalized,canns,837
candidate_normalized,carson,46
candidate_normalized,carter,1327
candidate_normalized,castle,89616
candidate_normalized,cawyer,42
candidate_normalized,charles,360
candidate_normalized,child,46
candidate_normalized,chisty,46
candidate_normalized,chomsky,46
candidate_normalized,christley,46
candidate_normalized,chrystal,80
candidate_normalized,clark,46
candidate_normalized,clerk,580
candidate_normalized,clinton,243008
candidate_normalized,cohen,837
candidate_normalized,coleman,46
candidate_normalized,collector,396
candidate_normalized,collins,961
candidate_normalized,cologgi,46
candidate_normalized,con,448
candidate_normalized,confidence,46
candidate_normalized,connelly,46
candidate_normalized,connolly,843
candidate_normalized,constable,224
candidate_normalized,cook,46
candidate_normalized,copeland,957
candidate_normalized,coroner,276
candidate_normalized,cosentino,46
candidate_normalized,cotton,444
candidate_normalized,cruz,46
candidate_normalized,crystal,92
candidate_normalized,d,240
candidate_normalized,da,80
candidate_normalized,dail,42
candidate_normalized,dan,80
candidate_normalized,daniel,42
candidate_normalized,davis,444
candidate_normalized,deffenbaugh,444
candidate_normalized,dem,92
candidate_normalized,demo,120
candidate_normalized,democ,240
candidate_normalized,democr,240
candidate_normalized,democra,120
candidate_normalized,democrat,174
candidate_normalized,disanto,46
candidate_normalized,district,5766
candidate_normalized,dodge,46
candidate_normalized,dougl,444
candidate_normalized,dri,80
candidate_normalized,duck,46
candidate_normalized,duncan,9848
candidate_normalized,e,163
candidate_normalized,earn,92
candidate_normalized,edw,80
candidate_normalized,edward,2
candidate_normalized,else,46
candidate_normalized,elworth,3360
candidate_normalized,emergency,5456
candidate_normalized,es,80
candidate_normalized,esk,80
candidate_normalized,eubanks,444
candidate_normalized,exotic,46
candidate_normalized,f,224
candidate_normalized,famoly,46
candidate_normalized,faulkner,46
candidate_normalized,federal,5456
candidate_normalized,fedigan,46
candidate_normalized,feegbeh,2174
candidate_normalized,ferguson,42
candidate_normalized,fitch,690
candidate_normalized,flair,46
candidate_normalized,flippin,961
candidate_normalized,foley,444
candidate_normalized,for,5034
candidate_normalized,ford,46
candidate_normalized,foresman,46
candidate_normalized,fowler,46
candidate_normalized,fox,21197
candidate_normalized,francis,46
candidate_normalized,francona,46
candidate_normalized,fried,837
candidate_normalized,fuente,41024
candidate_normalized,g,92
candidate_normalized,galloway,46
candidate_normalized,giangreco,46
candidate_normalized,giordani,233
candidate_normalized,gore,46
candidate_normalized,gowdy,46
candidate_normalized,graney,46
candidate_normalized,h,160
candidate_normalized,hart,3010
candidate_normalized,hartnell,16906
candidate_normalized,hayes,444
candidate_normalized,hedges,15855
candidate_normalized,helgerson,961
candidate_normalized,hobbs,888
candidate_normalized,hoefling,30398
candidate_normalized,hollenbeck,444
candidate_normalized,howard,80
candidate_normalized,huber,3010
candidate_normalized,hudson,444
candidate_normalized,i,680
candidate_normalized,in,12146
candidate_normalized,ind,120
candidate_normalized,ingbar,883
candidate_normalized,istvan,1991
candidate_normalized,j,2362
candidate_normalized,ja,42
candidate_normalized,jackson,3010
candidate_normalized,jacob,4032
candidate_normalized,jacquemotte,961
candidate_normalized,james,80
candidate_normalized,jarro,224
candidate_normalized,jaynes,8887
candidate_normalized,je,122
candidate_normalized,jeffers,46
candidate_normalized,jeter,46
candidate_normalized,jim,80
candidate_normalized,jo,80
candidate_normalized,johnson,227514
candidate_normalized,johson,176
candidate_normalized,ju,320
candidate_normalized,judge,276
candidate_normalized,kahn,14925
candidate_normalized,kalet,46
candidate_normalized,kasich,46
candidate_normalized,ke,42
candidate_normalized,keninston,42
candidate_normalized,keniston,19508
candidate_normalized,kennedy,17008
candidate_normalized,kimball,46
candidate_normalized,king,46
candidate_normalized,kinnison,689
candidate_normalized,kirschner,8887
candidate_normalized,konecny,46
candidate_normalized,kopitke,2022
candidate_normalized,kotlikoff,28521
candidate_normalized,kucinich,46
candidate_normalized,kuffs,46
candidate_normalized,kushner,3706
candidate_normalized,l,386
candidate_normalized,lacy,1650
candidate_normalized,leamer,3701
candidate_normalized,learner,7
candidate_normalized,lemay,689
candidate_normalized,levinson,2674
candidate_normalized,li,42
candidate_normalized,librace,961
candidate_normalized,limbaugh,4013
candidate_normalized,lincoln,46
candidate_normalized,loe,42
candidate_normalized,long,689
candidate_normalized,looper,444
candidate_normalized,m,163
candidate_normalized,ma,122
candidate_normalized,mackler,837
candidate_normalized,maldonado,12523
candidate_normalized,malloy,961
candidate_normalized,martin,490
candidate_normalized,maturen,23397
candidate_normalized,mccain,46
candidate_normalized,mccann,46
candidate_normalized,mcgill,444
candidate_normalized,mcmillan,46
candidate_normalized,mcmillin,4
candidate_normalized,mcmullen,6
candidate_normalized,mcmullin,68241
candidate_normalized,mcn,92
candidate_normalized,meyer,693
candidate_normalized,mic,224
candidate_normalized,military,5457
candidate_normalized,miller,444
candidate_normalized,mitchell,690
candidate_normalized,mo,80
candidate_normalized,moore,92
candidate_normalized,moorehead,26469
candidate_normalized,morabito,46
candidate_normalized,moreau,961
candidate_normalized,morris,961
candidate_normalized,mouse,46
candidate_normalized,msmere,961
candidate_normalized,munoz,3010
candidate_normalized,murry,444
candidate_normalized,mutford,839
candidate_normalized,nader,46
candidate_normalized,neither,46
candidate_normalized,nelson,3010
candidate_normalized,nugent,46
candidate_normalized,o,42
candidate_normalized,obama,46
candidate_normalized,olkowski,961
candidate_normalized,orals,46
candidate_normalized,others,2174
candidate_normalized,over,46
candidate_normalized,p,1562
candidate_normalized,palmer,46
candidate_normalized,panna,46
candidate_normalized,park,201
candidate_normalized,parks,829
candidate_normalized,party,5178
candidate_normalized,paul,92
candidate_normalized,pence,46
candidate_normalized,perry,3635
candidate_normalized,ph,80
candidate_normalized,pitsch,444
candidate_normalized,pos,252
candidate_normalized,posi,756
candidate_normalized,position,1552
candidate_normalized,postion,80
candidate_normalized,preference,2174
candidate_normalized,presidential,5456
candidate_normalized,r,1648
candidate_normalized,re,134
candidate_normalized,rebec,224
candidate_normalized,reed,42
candidate_normalized,reedy,444
candidate_normalized,reid,1991
candidate_normalized,rep,1132
candidate_normalized,republ,120
candidate_normalized,republican,174
candidate_normalized,richmond,444
candidate_normalized,riva,63386
candidate_normalized,ro,202
candidate_normalized,rob,80
candidate_normalized,roberts,1936
candidate_normalized,robertson,444
candidate_normalized,rodney,80
candidate_normalized,roger,2
candidate_normalized,romanoff,689
candidate_normalized,romney,46
candidate_normalized,ronnie,80
candidate_normalized,rowe,46
candidate_normalized,royal,444
candidate_normalized,ru,80
candidate_normalized,rubio,46
candidate_normalized,ryan,3102
candidate_normalized,s,312
candidate_normalized,sanders,417
candidate_normalized,sandra,80
candidate_normalized,sarah,80
candidate_normalized,sasse,46
candidate_normalized,scatter,18
candidate_normalized,scattering,12534
candidate_normalized,schlo,80
candidate_normalized,schoenke,13348
candidate_normalized,schriner,12522
candidate_normalized,schulin,3701
candidate_normalized,schwartz,444
candidate_normalized,scott,837
candidate_normalized,searing,46
candidate_normalized,seiley,3010
candidate_normalized,sen,120
candidate_normalized,sheriff,276
candidate_normalized,silva,3010
candidate_normalized,skewes,2550
candidate_normalized,smit,80
candidate_normalized,smith,18715
candidate_normalized,snider,46
candidate_normalized,soltyisk,201
candidate_normalized,soltysik,11527
candidate_normalized,sood,2674
candidate_normalized,sorenson,3010
candidate_normalized,st,206
candidate_normalized,stein,192616
candidate_normalized,sterling,3635
candidate_normalized,stolba,3360
candidate_normalized,stroh,8887
candidate_normalized,stu,224
candidate_normalized,supreme,46
candidate_normalized,susan,224
candidate_normalized,swanson,46
candidate_normalized,sweeney,46
candidate_normalized,sweetie,46
candidate_normalized,t,42
candidate_normalized,tamb,224
candidate_normalized,targaryen,46
candidate_normalized,taylor,3010
candidate_normalized,taysom,961
candidate_normalized,teel,444
candidate_normalized,terranova,3699
candidate_normalized,thomson,8887
candidate_normalized,ticket,20400
candidate_normalized,tittle,1030
candidate_normalized,to,92
candidate_normalized,township,360
candidate_normalized,treasure,42
candidate_normalized,treasurer,2294
candidate_normalized,treat,46
candidate_normalized,trenham,46
candidate_normalized,truma,42
candidate_normalized,trump,227527
candidate_normalized,twp,1656
candidate_normalized,tyson,46
candidate_normalized,underwood,46
candidate_normalized,unopposed,392
candidate_normalized,vacek,4120
candidate_normalized,valdivia,5587
candidate_normalized,vansmacko,46
candidate_normalized,ventura,46
candidate_normalized,vi,42
candidate_normalized,votes,40
candidate_normalized,w,11040
candidate_normalized,walcutt,4472
candidate_normalized,walker,3052
candidate_normalized,walsh,3010
candidate_normalized,ward,1520
candidate_normalized,warren,46
candidate_normalized,washington,738
candidate_normalized,webb,46
candidate_normalized,welsh,837
candidate_normalized,wenzel,46
candidate_normalized,whitaker,1798
candidate_normalized,white,7869
candidate_normalized,wil,80
candidate_normalized,wolff,902
candidate_normalized,wp,276
candidate_normalized,wu,692
candidate_normalized,wysinger,3635
candidate_normalized,yonkers,46
candidate_normalized,,44263
candidate_opensecrets,N00032546,3636
candidate_opensecrets,,1873837
candidate_party,Republican,3636
candidate_party,,1873837
candidate_suffix,,1877473
candidate_wikidata,Q970272,3636
candidate_wikidata,,1873837
county_ansi,63755.0,6240
county_ansi,63756.0,938
county_ansi,63757.0,630
county_ansi,63758.0,672
county_ansi,63759.0,680
county_ansi,63760.0,544
county_ansi,63761.0,2562
county_ansi,66845.0,636
county_ansi,66846.0,837
county_ansi,66847.0,2120
county_ansi,66848.0,832
county_ansi,66849.0,288
county_ansi,66850.0,756
county_ansi,66851.0,408
county_ansi,66852.0,1800
county_ansi,66853.0,936
county_ansi,66854.0,468
county_ansi,66855.0,10976
county_ansi,66856.0,648
county_ansi,66857.0,1368
county_ansi,66858.0,576
county_ansi,66859.0,992
county_ansi,66860.0,1764
county_ansi,66861.0,6640
county_ansi,66862.0,6464
county_ansi,66863.0,792
county_ansi,66864.0,800
county_ansi,66865.0,1260
county_ansi,66866.0,405
county_ansi,66872.0,1400
county_ansi,66873.0,1040
county_ansi,66874.0,720
county_ansi,66975.0,900
county_ansi,66983.0,1224
county_ansi,67102.0,1890
county_ansi,69160.0,288
county_ansi,69161.0,1376
county_ansi,69162.0,900
county_ansi,69163.0,816
county_ansi,69164.0,1760
county_ansi,69165.0,800
county_ansi,69166.0,684
county_ansi,69167.0,720
county_ansi,69168.0,384
county_ansi,69169.0,360
county_ansi,69170.0,216
county_ansi,69171.0,612
county_ansi,69172.0,633
county_ansi,69173.0,440
county_ansi,69174.0,360
county_ansi,69175.0,612
county_ansi,69176.0,864
county_ansi,69177.0,6165
county_ansi,69178.0,928
county_ansi,69179.0,1170
county_ansi,69180.0,480
county_ansi,69181.0,17760
county_ansi,69182.0,765
county_ansi,69183.0,936
county_ansi,69895.0,1376
county_ansi,69896.0,3619
county_ansi,69897.0,3128
county_ansi,69898.0,1240
county_ansi,69899.0,660
county_ansi,69900.0,480
county_ansi,69901.0,2475
county_ansi,69902.0,840
county_ansi,69903.0,288
county_ansi,69904.0,672
county_ansi,69905.0,6040
county_ansi,69906.0,30636
county_ansi,69907.0,480
county_ansi,69908.0,928
county_ansi,82850.0,1620
county_ansi,83331.0,405
county_ansi,161526.0,133
county_ansi,161527.0,336
county_ansi,161528.0,126
county_ansi,161529.0,70
county_ansi,161530.0,182
county_ansi,161531.0,119
county_ansi,161532.0,168
county_ansi,161533.0,329
county_ansi,161534.0,154
county_ansi,161535.0,175
county_ansi,161536.0,140
county_ansi,161537.0,238
county_ansi,161538.0,217
county_ansi,161539.0,119
county_ansi,161540.0,112
county_ansi,161541.0,217
county_ansi,161542.0,259
county_ansi,161543.0,203
county_ansi,161544.0,98
county_ansi,161545.0,189
county_ansi,161546.0,140
county_ansi,161547.0,357
county_ansi,161548.0,147
county_ansi,161549.0,217
county_ansi,161550.0,371
county_ansi,161551.0,224
county_ansi,161552.0,217
county_ansi,161553.0,245
county_ansi,161554.0,203
county_ansi,161555.0,196
county_ansi,161556.0,189
county_ansi,161557.0,112
county_ansi,161558.0,112
county_ansi,161559.0,105
county_ansi,161560.0,203
county_ansi,161561.0,273
county_ansi,161562.0,1218
county_ansi,161563.0,189
county_ansi,161564.0,231
county_ansi,161565.0,217
county_ansi,161566.0,175
county_ansi,161567.0,189
county_ansi,161568.0,98
county_ansi,161569.0,112
county_ansi,161570.0,518
county_ansi,161572.0,161
county_ansi,161573.0,154
county_ansi,161574.0,224
county_ansi,161575.0,1146
county_ansi,161576.0,217
county_ansi,161577.0,945
county_ansi,161578.0,294
county_ansi,161579.0,98
county_ansi,161580.0,147
county_ansi,161581.0,245
county_ansi,161582.0,196
county_ansi,161583.0,133
county_ansi,161584.0,343
county_ansi,161585.0,105
county_ansi,161586.0,196
county_ansi,161587.0,210
county_ansi,161588.0,392
county_ansi,161589.0,392
county_ansi,161590.0,147
county_ansi,161591.0,252
county_ansi,161592.0,140
county_ansi,164997.0,224
county_ansi,198116.0,6972
county_ansi,198117.0,224
county_ansi,198118.0,11060
county_ansi,198119.0,224
county_ansi,198120.0,252
county_ansi,198121.0,140
county_ansi,198122.0,6524
county_ansi,198123.0,420
county_ansi,198124.0,140
county_ansi,198125.0,252
county_ansi,198126.0,280
county_ansi,198127.0,224
county_ansi,198128.0,168
county_ansi,198129.0,84
county_ansi,198130.0,560
county_ansi,198131.0,9688
county_ansi,198132.0,112
county_ansi,198133.0,4340
county_ansi,198134.0,840
county_ansi,198135.0,6776
county_ansi,198136.0,420
county_ansi,198137.0,840
county_ansi,198138.0,756
county_ansi,198139.0,168
county_ansi,198140.0,336
county_ansi,198141.0,420
county_ansi,198142.0,28
county_ansi,198143.0,308
county_ansi,198144.0,140
county_ansi,198145.0,7224
county_ansi,198146.0,112
county_ansi,198147.0,364
county_ansi,198148.0,896
county_ansi,198149.0,168
county_ansi,198150.0,4792
county_ansi,198151.0,448
county_ansi,198152.0,364
county_ansi,198153.0,448
county_ansi,198154.0,1596
county_ansi,198155.0,28
county_ansi,198156.0,364
county_ansi,198157.0,308
county_ansi,198158.0,784
county_ansi,198159.0,476
county_ansi,198160.0,476
county_ansi,198161.0,140
county_ansi,198162.0,364
county_ansi,198163.0,224
county_ansi,198164.0,280
county_ansi,198165.0,364
county_ansi,198166.0,3584
county_ansi,198167.0,140
county_ansi,198168.0,420
county_ansi,198169.0,504
county_ansi,198170.0,196
county_ansi,198171.0,28
county_ansi,198172.0,168
county_ansi,198173.0,140
county_ansi,198174.0,560
county_ansi,198175.0,364
